feature,importance,importance_pct,ticker,horizon
MACD,0.0,0.0,GOOGL,5d
MACD_signal,0.0,0.0,GOOGL,5d
volatility_20,0.0,0.0,GOOGL,5d
RSI_14,0.0,0.0,GOOGL,5d
STOCH_K,0.0,0.0,GOOGL,5d
ATR_pct,0.0,0.0,GOOGL,5d
BB_position,0.0,0.0,GOOGL,5d
BB_width,0.0,0.0,GOOGL,5d
volume_ma_5,0.0,0.0,GOOGL,5d
ADX_strong_trend,0.0,0.0,GOOGL,5d
volume_ma_10,0.0,0.0,GOOGL,5d
volume_ratio,0.0,0.0,GOOGL,5d
volume_acceleration,0.0,0.0,GOOGL,5d
volume_spike,0.0,0.0,GOOGL,5d
volume_std_20,0.0,0.0,GOOGL,5d
volume_zscore,0.0,0.0,GOOGL,5d
OBV,0.0,0.0,GOOGL,5d
OBV_ema,0.0,0.0,GOOGL,5d
RSI_overbought,0.0,0.0,GOOGL,5d
RSI_oversold,0.0,0.0,GOOGL,5d
MFI,0.0,0.0,GOOGL,5d
OBV_slope,0.0,0.0,GOOGL,5d
VWAP_approx,0.0,0.0,GOOGL,5d
AD,0.0,0.0,GOOGL,5d
CMF,0.0,0.0,GOOGL,5d
volume_price_trend,0.0,0.0,GOOGL,5d
momentum_1,0.0,0.0,GOOGL,5d
AD_slope,0.0,0.0,GOOGL,5d
momentum_5,0.0,0.0,GOOGL,5d
momentum_10,0.0,0.0,GOOGL,5d
hl_spread,0.0,0.0,GOOGL,5d
oc_spread,0.0,0.0,GOOGL,5d
position_in_range_5,0.0,0.0,GOOGL,5d
position_in_range_10,0.0,0.0,GOOGL,5d
rsi_volume,0.0,0.0,GOOGL,5d
price_vs_vwap,0.0,0.0,GOOGL,5d
trend_momentum,0.0,0.0,GOOGL,5d
volume_momentum,0.0,0.0,GOOGL,5d
volume_volatility,0.0,0.0,GOOGL,5d
mfi_rsi_divergence,0.0,0.0,GOOGL,5d
obv_price_divergence,0.0,0.0,GOOGL,5d
day_sin,0.0,0.0,GOOGL,5d
day_cos,0.0,0.0,GOOGL,5d
month_cos,0.0,0.0,GOOGL,5d
sentiment_compound,0.0,0.0,GOOGL,5d
sentiment_positive,0.0,0.0,GOOGL,5d
sentiment_negative,0.0,0.0,GOOGL,5d
news_volume,0.0,0.0,GOOGL,5d
sentiment_change_1d,0.0,0.0,GOOGL,5d
sentiment_trend,0.0,0.0,GOOGL,5d
sentiment_rsi,0.0,0.0,GOOGL,5d
sentiment_momentum,0.0,0.0,GOOGL,5d
ATR_pct,10.627099990844727,14.917089373088746,LCID,5d
momentum_20,9.645719528198242,13.539541398296695,LCID,5d
MFI,8.899160385131836,12.491608333865925,LCID,5d
AD_slope,8.006669998168945,11.23883392895607,LCID,5d
STOCH_D,7.904669761657715,11.095657837131863,LCID,5d
STOCH_K,7.8662800788879395,11.041770856735084,LCID,5d
SMA_20,6.403779983520508,8.988882989909559,LCID,5d
price_to_sma_5,4.590879917144775,6.444144318220848,LCID,5d
price_to_sma_50,3.9344899654388428,5.522780297779699,LCID,5d
rsi_volume,3.3623600006103516,4.719690666015508,LCID,5d
EMA_20,0.0,0.0,LCID,5d
returns,0.0,0.0,LCID,5d
log_returns,0.0,0.0,LCID,5d
EMA_5,0.0,0.0,LCID,5d
SMA_10,0.0,0.0,LCID,5d
EMA_10,0.0,0.0,LCID,5d
price_to_sma_10,0.0,0.0,LCID,5d
SMA_5,0.0,0.0,LCID,5d
volatility_10,0.0,0.0,LCID,5d
volatility_5,0.0,0.0,LCID,5d
sma_cross_10_50,0.0,0.0,LCID,5d
sma_cross_5_20,0.0,0.0,LCID,5d
EMA_50,0.0,0.0,LCID,5d
SMA_50,0.0,0.0,LCID,5d
price_to_sma_20,0.0,0.0,LCID,5d
MACD,0.0,0.0,LCID,5d
MACD_cross,0.0,0.0,LCID,5d
MACD_hist,0.0,0.0,LCID,5d
BB_upper,0.0,0.0,LCID,5d
BB_middle,0.0,0.0,LCID,5d
BB_width,0.0,0.0,LCID,5d
MACD_signal,0.0,0.0,LCID,5d
volatility_20,0.0,0.0,LCID,5d
RSI_14,0.0,0.0,LCID,5d
BB_position,0.0,0.0,LCID,5d
ATR,0.0,0.0,LCID,5d
ADX_strong_trend,0.0,0.0,LCID,5d
ADX,0.0,0.0,LCID,5d
volume_ma_10,0.0,0.0,LCID,5d
volume_ma_20,0.0,0.0,LCID,5d
volume_ratio,0.0,0.0,LCID,5d
volume_ma_5,0.0,0.0,LCID,5d
volume_trend,0.0,0.0,LCID,5d
volume_acceleration,0.0,0.0,LCID,5d
volume_std_20,0.0,0.0,LCID,5d
volume_spike,0.0,0.0,LCID,5d
volume_zscore,0.0,0.0,LCID,5d
BB_lower,0.0,0.0,LCID,5d
RSI_overbought,0.0,0.0,LCID,5d
RSI_oversold,0.0,0.0,LCID,5d
OBV_slope,0.0,0.0,LCID,5d
OBV_ema,0.0,0.0,LCID,5d
OBV,0.0,0.0,LCID,5d
AD,0.0,0.0,LCID,5d
CMF,0.0,0.0,LCID,5d
volume_price_trend,0.0,0.0,LCID,5d
VWAP_approx,0.0,0.0,LCID,5d
price_vs_vwap,0.0,0.0,LCID,5d
momentum_5,0.0,0.0,LCID,5d
momentum_1,0.0,0.0,LCID,5d
hl_spread,0.0,0.0,LCID,5d
momentum_10,0.0,0.0,LCID,5d
oc_spread,0.0,0.0,LCID,5d
position_in_range_5,0.0,0.0,LCID,5d
position_in_range_10,0.0,0.0,LCID,5d
trend_momentum,0.0,0.0,LCID,5d
volume_momentum,0.0,0.0,LCID,5d
mfi_rsi_divergence,0.0,0.0,LCID,5d
volume_volatility,0.0,0.0,LCID,5d
obv_price_divergence,0.0,0.0,LCID,5d
day_sin,0.0,0.0,LCID,5d
day_cos,0.0,0.0,LCID,5d
month_sin,0.0,0.0,LCID,5d
month_cos,0.0,0.0,LCID,5d
sentiment_compound,0.0,0.0,LCID,5d
sentiment_positive,0.0,0.0,LCID,5d
sentiment_negative,0.0,0.0,LCID,5d
news_volume,0.0,0.0,LCID,5d
sentiment_change_1d,0.0,0.0,LCID,5d
sentiment_trend,0.0,0.0,LCID,5d
sentiment_rsi,0.0,0.0,LCID,5d
sentiment_momentum,0.0,0.0,LCID,5d
BB_upper,23.654600143432617,13.57686302245121,RR.L,5d
mfi_rsi_divergence,23.05607032775879,13.233329110527839,RR.L,5d
SMA_50,21.72559928894043,12.4696880876467,RR.L,5d
volatility_20,21.0657696723938,12.090970363918982,RR.L,5d
price_to_sma_5,13.691900253295898,7.85864284870079,RR.L,5d
position_in_range_10,13.28969955444336,7.62779456706661,RR.L,5d
EMA_10,12.442899703979492,7.141762864671842,RR.L,5d
SMA_10,10.64900016784668,6.112131075065118,RR.L,5d
volatility_10,9.662199974060059,5.545744368871358,RR.L,5d
rsi_volume,7.481490135192871,4.294097814100425,RR.L,5d
MACD_hist,6.474800109863281,3.7162950824079832,RR.L,5d
AD_slope,5.62647008895874,3.2293851189414546,RR.L,5d
volume_ratio,5.086979866027832,2.919737743197579,RR.L,5d
price_to_sma_50,0.3198080062866211,0.1835579324321052,RR.L,5d
log_returns,0.0,0.0,RR.L,5d
returns,0.0,0.0,RR.L,5d
SMA_5,0.0,0.0,RR.L,5d
EMA_5,0.0,0.0,RR.L,5d
volatility_5,0.0,0.0,RR.L,5d
sma_cross_10_50,0.0,0.0,RR.L,5d
sma_cross_5_20,0.0,0.0,RR.L,5d
EMA_50,0.0,0.0,RR.L,5d
price_to_sma_20,0.0,0.0,RR.L,5d
price_to_sma_10,0.0,0.0,RR.L,5d
SMA_20,0.0,0.0,RR.L,5d
EMA_20,0.0,0.0,RR.L,5d
MACD_cross,0.0,0.0,RR.L,5d
BB_middle,0.0,0.0,RR.L,5d
BB_lower,0.0,0.0,RR.L,5d
BB_width,0.0,0.0,RR.L,5d
RSI_oversold,0.0,0.0,RR.L,5d
MACD,0.0,0.0,RR.L,5d
MACD_signal,0.0,0.0,RR.L,5d
RSI_overbought,0.0,0.0,RR.L,5d
STOCH_K,0.0,0.0,RR.L,5d
STOCH_D,0.0,0.0,RR.L,5d
ADX_strong_trend,0.0,0.0,RR.L,5d
ADX,0.0,0.0,RR.L,5d
volume_ma_5,0.0,0.0,RR.L,5d
volume_ma_10,0.0,0.0,RR.L,5d
volume_ma_20,0.0,0.0,RR.L,5d
volume_trend,0.0,0.0,RR.L,5d
volume_acceleration,0.0,0.0,RR.L,5d
volume_spike,0.0,0.0,RR.L,5d
volume_std_20,0.0,0.0,RR.L,5d
volume_zscore,0.0,0.0,RR.L,5d
BB_position,0.0,0.0,RR.L,5d
ATR,0.0,0.0,RR.L,5d
ATR_pct,0.0,0.0,RR.L,5d
RSI_14,0.0,0.0,RR.L,5d
MFI,0.0,0.0,RR.L,5d
OBV_slope,0.0,0.0,RR.L,5d
OBV_ema,0.0,0.0,RR.L,5d
OBV,0.0,0.0,RR.L,5d
CMF,0.0,0.0,RR.L,5d
volume_price_trend,0.0,0.0,RR.L,5d
VWAP_approx,0.0,0.0,RR.L,5d
AD,0.0,0.0,RR.L,5d
momentum_5,0.0,0.0,RR.L,5d
momentum_1,0.0,0.0,RR.L,5d
momentum_10,0.0,0.0,RR.L,5d
momentum_20,0.0,0.0,RR.L,5d
oc_spread,0.0,0.0,RR.L,5d
hl_spread,0.0,0.0,RR.L,5d
position_in_range_5,0.0,0.0,RR.L,5d
price_vs_vwap,0.0,0.0,RR.L,5d
trend_momentum,0.0,0.0,RR.L,5d
volume_momentum,0.0,0.0,RR.L,5d
volume_volatility,0.0,0.0,RR.L,5d
obv_price_divergence,0.0,0.0,RR.L,5d
day_sin,0.0,0.0,RR.L,5d
day_cos,0.0,0.0,RR.L,5d
month_sin,0.0,0.0,RR.L,5d
month_cos,0.0,0.0,RR.L,5d
sentiment_compound,0.0,0.0,RR.L,5d
sentiment_positive,0.0,0.0,RR.L,5d
sentiment_negative,0.0,0.0,RR.L,5d
news_volume,0.0,0.0,RR.L,5d
sentiment_change_1d,0.0,0.0,RR.L,5d
sentiment_trend,0.0,0.0,RR.L,5d
sentiment_rsi,0.0,0.0,RR.L,5d
sentiment_momentum,0.0,0.0,RR.L,5d
volume_ma_10,160.71211910247803,13.425669102726308,MARA,5d
ADX,124.58357048034668,10.407539905803693,MARA,5d
OBV,101.41839981079102,8.472353450329722,MARA,5d
volatility_10,83.24315166473389,6.954018250522501,MARA,5d
volatility_20,68.75947093963623,5.744071509165035,MARA,5d
VWAP_approx,63.40383052825928,5.296668684798771,MARA,5d
EMA_5,63.17075061798096,5.2771975100835995,MARA,5d
volume_std_20,54.28862953186035,4.535197346694773,MARA,5d
OBV_ema,48.16384983062744,4.023541685285601,MARA,5d
ATR_pct,44.904431104660034,3.7512543336754542,MARA,5d
EMA_50,44.84880065917969,3.746607042872325,MARA,5d
BB_width,40.354740619659424,3.3711794562326944,MARA,5d
momentum_20,34.84000015258789,2.9104856323207233,MARA,5d
RSI_14,20.726920127868652,1.7314983630945822,MARA,5d
volatility_5,20.33465003967285,1.6987286601473146,MARA,5d
AD,19.48270034790039,1.6275579561718834,MARA,5d
MFI,18.67512011528015,1.5600938157099653,MARA,5d
MACD_hist,17.98038959503174,1.502056984806923,MARA,5d
EMA_20,16.904600143432617,1.4121870155598402,MARA,5d
month_sin,16.859779834747314,1.4084427886972275,MARA,5d
CMF,15.80831003189087,1.3206044494139404,MARA,5d
SMA_50,15.758899688720703,1.3164767773916968,MARA,5d
BB_lower,12.95989990234375,1.0826521899221186,MARA,5d
oc_spread,12.90984034538269,1.0784702834738582,MARA,5d
price_to_sma_50,9.457850456237793,0.7900958020941172,MARA,5d
EMA_10,9.01515007019043,0.7531132215151679,MARA,5d
volume_ma_5,8.29833984375,0.6932318823642417,MARA,5d
volume_trend,8.297329902648926,0.6931475132755135,MARA,5d
ATR,7.817749977111816,0.6530840667567993,MARA,5d
STOCH_D,6.946780204772949,0.5803244514446383,MARA,5d
BB_position,6.162010192871094,0.514765845408098,MARA,5d
MACD_signal,6.045010089874268,0.5049918179321821,MARA,5d
price_to_sma_20,4.690969944000244,0.3918771688824727,MARA,5d
volume_volatility,3.6280899047851562,0.303085634167562,MARA,5d
volume_acceleration,3.5970399379730225,0.3004917627010018,MARA,5d
AD_slope,2.001919984817505,0.16723763855765297,MARA,5d
sma_cross_5_20,0.0,0.0,MARA,5d
SMA_5,0.0,0.0,MARA,5d
SMA_10,0.0,0.0,MARA,5d
price_to_sma_5,0.0,0.0,MARA,5d
SMA_20,0.0,0.0,MARA,5d
log_returns,0.0,0.0,MARA,5d
returns,0.0,0.0,MARA,5d
sma_cross_10_50,0.0,0.0,MARA,5d
price_to_sma_10,0.0,0.0,MARA,5d
BB_middle,0.0,0.0,MARA,5d
RSI_oversold,0.0,0.0,MARA,5d
RSI_overbought,0.0,0.0,MARA,5d
MACD,0.0,0.0,MARA,5d
MACD_cross,0.0,0.0,MARA,5d
OBV_slope,0.0,0.0,MARA,5d
volume_zscore,0.0,0.0,MARA,5d
volume_spike,0.0,0.0,MARA,5d
volume_ratio,0.0,0.0,MARA,5d
volume_ma_20,0.0,0.0,MARA,5d
ADX_strong_trend,0.0,0.0,MARA,5d
BB_upper,0.0,0.0,MARA,5d
STOCH_K,0.0,0.0,MARA,5d
momentum_5,0.0,0.0,MARA,5d
momentum_1,0.0,0.0,MARA,5d
momentum_10,0.0,0.0,MARA,5d
hl_spread,0.0,0.0,MARA,5d
position_in_range_5,0.0,0.0,MARA,5d
position_in_range_10,0.0,0.0,MARA,5d
price_vs_vwap,0.0,0.0,MARA,5d
volume_price_trend,0.0,0.0,MARA,5d
trend_momentum,0.0,0.0,MARA,5d
rsi_volume,0.0,0.0,MARA,5d
mfi_rsi_divergence,0.0,0.0,MARA,5d
volume_momentum,0.0,0.0,MARA,5d
obv_price_divergence,0.0,0.0,MARA,5d
day_sin,0.0,0.0,MARA,5d
day_cos,0.0,0.0,MARA,5d
month_cos,0.0,0.0,MARA,5d
sentiment_compound,0.0,0.0,MARA,5d
sentiment_positive,0.0,0.0,MARA,5d
sentiment_negative,0.0,0.0,MARA,5d
news_volume,0.0,0.0,MARA,5d
sentiment_change_1d,0.0,0.0,MARA,5d
sentiment_trend,0.0,0.0,MARA,5d
sentiment_rsi,0.0,0.0,MARA,5d
sentiment_momentum,0.0,0.0,MARA,5d
AD,186.06206965446472,13.22592348783762,HOOD,5d
SMA_20,154.51242124289274,10.983267385309333,HOOD,5d
EMA_50,71.90771055221558,5.111444152563504,HOOD,5d
MACD_signal,65.987069606781,4.690584896893082,HOOD,5d
OBV_ema,64.44112014770508,4.5806935617070685,HOOD,5d
price_vs_vwap,57.051390409469604,4.055406487908492,HOOD,5d
month_sin,46.02276062965393,3.271454047121325,HOOD,5d
BB_width,45.7549244761467,3.252415344175894,HOOD,5d
volume_ma_5,39.90840005874634,2.8368245429023573,HOOD,5d
CMF,38.165109634399414,2.7129055420425328,HOOD,5d
SMA_50,36.954399824142456,2.626844179045925,HOOD,5d
ADX,34.83955001831055,2.4765134761135883,HOOD,5d
volatility_10,30.560552686452866,2.172347820959311,HOOD,5d
ATR_pct,28.4351087808609,2.0212640534549786,HOOD,5d
momentum_20,24.62759017944336,1.7506127068673236,HOOD,5d
volume_ma_20,24.61421012878418,1.749661607448671,HOOD,5d
MFI,23.565120220184326,1.6750887356711412,HOOD,5d
MACD,23.07285976409912,1.6400971915033171,HOOD,5d
EMA_5,22.235560059547424,1.580579086338974,HOOD,5d
MACD_hist,21.995800018310547,1.5635361287564387,HOOD,5d
volume_std_20,20.0093195438385,1.4223303536393381,HOOD,5d
SMA_5,19.982189178466797,1.420401835176281,HOOD,5d
price_to_sma_50,16.52152967453003,1.1744064106304515,HOOD,5d
month_cos,16.40975022315979,1.1664607477982538,HOOD,5d
volume_ma_10,16.378220081329346,1.164219478289726,HOOD,5d
volatility_20,16.17198795080185,1.149559798408943,HOOD,5d
volatility_5,15.919909954071045,1.131641238737321,HOOD,5d
obv_price_divergence,14.872270107269287,1.0571714422745495,HOOD,5d
returns,14.764210224151611,1.0494901789796007,HOOD,5d
SMA_10,13.98840045928955,0.9943429874523959,HOOD,5d
BB_lower,13.768089056015015,0.9786825050734865,HOOD,5d
BB_upper,12.925299644470215,0.9187741729015847,HOOD,5d
RSI_14,12.79144024848938,0.909258992657387,HOOD,5d
EMA_20,11.461600303649902,0.8147294553143895,HOOD,5d
price_to_sma_10,10.888256788253784,0.7739742520590497,HOOD,5d
ATR,10.262299537658691,0.7294790859115241,HOOD,5d
volume_ratio,9.159749984741211,0.6511061211502656,HOOD,5d
STOCH_K,8.571089744567871,0.6092621531060357,HOOD,5d
rsi_volume,8.494609832763672,0.6038257013684118,HOOD,5d
volume_volatility,7.957280158996582,0.5656304842229395,HOOD,5d
AD_slope,7.561560153961182,0.5375013630166424,HOOD,5d
volume_zscore,7.545229911804199,0.5363405539720735,HOOD,5d
price_to_sma_5,7.513959884643555,0.5341177742972191,HOOD,5d
oc_spread,7.349880218505859,0.5224544346693347,HOOD,5d
position_in_range_10,7.197879791259766,0.5116497283441344,HOOD,5d
trend_momentum,6.992569923400879,0.4970556060244027,HOOD,5d
volume_acceleration,6.7261000871658325,0.47811402554856297,HOOD,5d
volume_trend,6.681059837341309,0.4749124117045457,HOOD,5d
STOCH_D,5.841619968414307,0.4152421763917431,HOOD,5d
position_in_range_5,5.361269950866699,0.3810972666244575,HOOD,5d
EMA_10,5.2135210037231445,0.3705947699363458,HOOD,5d
OBV,5.176770210266113,0.367982398789004,HOOD,5d
volume_momentum,5.066450119018555,0.36014047222803897,HOOD,5d
mfi_rsi_divergence,4.918519973754883,0.349625095362483,HOOD,5d
log_returns,3.0018699169158936,0.21338310336600294,HOOD,5d
momentum_10,2.6388299465179443,0.18757698995219949,HOOD,5d
price_to_sma_20,0.0,0.0,HOOD,5d
sma_cross_10_50,0.0,0.0,HOOD,5d
sma_cross_5_20,0.0,0.0,HOOD,5d
volume_spike,0.0,0.0,HOOD,5d
ADX_strong_trend,0.0,0.0,HOOD,5d
RSI_overbought,0.0,0.0,HOOD,5d
MACD_cross,0.0,0.0,HOOD,5d
RSI_oversold,0.0,0.0,HOOD,5d
BB_middle,0.0,0.0,HOOD,5d
BB_position,0.0,0.0,HOOD,5d
OBV_slope,0.0,0.0,HOOD,5d
hl_spread,0.0,0.0,HOOD,5d
momentum_1,0.0,0.0,HOOD,5d
momentum_5,0.0,0.0,HOOD,5d
VWAP_approx,0.0,0.0,HOOD,5d
volume_price_trend,0.0,0.0,HOOD,5d
day_cos,0.0,0.0,HOOD,5d
day_sin,0.0,0.0,HOOD,5d
sentiment_compound,0.0,0.0,HOOD,5d
sentiment_positive,0.0,0.0,HOOD,5d
sentiment_negative,0.0,0.0,HOOD,5d
news_volume,0.0,0.0,HOOD,5d
sentiment_change_1d,0.0,0.0,HOOD,5d
sentiment_trend,0.0,0.0,HOOD,5d
sentiment_rsi,0.0,0.0,HOOD,5d
sentiment_momentum,0.0,0.0,HOOD,5d
OBV_ema,405.83069434762,6.786333828669444,PFE,5d
SMA_50,237.03726053237915,3.9637563205806607,PFE,5d
AD,211.65983092784882,3.539392881815272,PFE,5d
ATR_pct,203.3838288784027,3.401000903444641,PFE,5d
volume_std_20,196.4229581952095,3.284600658583211,PFE,5d
EMA_5,184.9498302936554,3.092746082072851,PFE,5d
ADX,179.514961540699,3.001863765416502,PFE,5d
volatility_20,179.4070190191269,3.0000587418046867,PFE,5d
BB_width,173.49299085140228,2.901163882501719,PFE,5d
OBV,171.11115169525146,2.8613345747017767,PFE,5d
BB_upper,169.82147121429443,2.8397684329633783,PFE,5d
MACD_signal,163.35821104049683,2.731689271451351,PFE,5d
volume_ma_20,160.07532900571823,2.6767926514606852,PFE,5d
month_sin,147.98285219073296,2.4745812721221805,PFE,5d
ATR,117.61954915523529,1.9668436529379603,PFE,5d
MACD,114.88005393743515,1.9210335914296242,PFE,5d
volume_ma_10,109.91707301139832,1.8380422213373573,PFE,5d
SMA_5,106.27146112918854,1.7770800033804084,PFE,5d
momentum_10,105.46745800971985,1.7636353979230093,PFE,5d
MACD_hist,104.71825957298279,1.7511072408209742,PFE,5d
volume_ma_5,102.61964627355337,1.7160140587980925,PFE,5d
volatility_10,100.29618978500366,1.6771610307070723,PFE,5d
price_to_sma_50,98.97200083732605,1.6550178355857161,PFE,5d
VWAP_approx,97.45910000801086,1.6297189850541953,PFE,5d
momentum_20,96.73537993431091,1.617616879207982,PFE,5d
volume_acceleration,91.08662009239197,1.5231578583917593,PFE,5d
STOCH_K,87.98822021484375,1.4713461640162226,PFE,5d
MFI,86.34281897544861,1.443831630866896,PFE,5d
volume_trend,84.4598298072815,1.4123441330779658,PFE,5d
STOCH_D,83.9694687128067,1.404144275033598,PFE,5d
EMA_20,81.54137945175171,1.3635415692234452,PFE,5d
EMA_50,80.67991137504578,1.3491360300843562,PFE,5d
rsi_volume,79.70026063919067,1.3327542309212803,PFE,5d
mfi_rsi_divergence,76.50253850221634,1.2792816616575915,PFE,5d
volume_zscore,74.25333976745605,1.2416703777559606,PFE,5d
volume_ratio,73.18450999259949,1.2237973194604113,PFE,5d
SMA_10,66.93146067857742,1.1192333210169185,PFE,5d
RSI_14,65.7639411687851,1.0997099649591124,PFE,5d
volatility_5,64.65741014480591,1.0812064633139904,PFE,5d
hl_spread,63.58139991760254,1.0632133329111684,PFE,5d
BB_lower,58.634199380874634,0.9804858437704617,PFE,5d
AD_slope,55.19472062587738,0.9229706007069731,PFE,5d
price_to_sma_10,54.187949657440186,0.9061352948122067,PFE,5d
obv_price_divergence,54.05251932144165,0.9038706177352487,PFE,5d
oc_spread,52.4715895652771,0.8774341819642774,PFE,5d
CMF,51.19888961315155,0.8561519900079994,PFE,5d
month_cos,49.83368945121765,0.8333230020313008,PFE,5d
OBV_slope,49.805100202560425,0.8328449302935023,PFE,5d
volume_momentum,49.67190980911255,0.8306177097177838,PFE,5d
position_in_range_5,46.76562976837158,0.7820186588555215,PFE,5d
SMA_20,45.49372053146362,0.7607496893033266,PFE,5d
EMA_10,43.66626572608948,0.7301908416390043,PFE,5d
BB_position,34.9485148191452,0.5844119029985623,PFE,5d
position_in_range_10,32.582390516996384,0.5448453802634552,PFE,5d
volume_volatility,30.610790491104126,0.5118761245154969,PFE,5d
trend_momentum,28.807259559631348,0.48171733381342735,PFE,5d
price_to_sma_20,24.668620586395264,0.41251067680126896,PFE,5d
price_to_sma_5,24.558160722255707,0.4106635579826061,PFE,5d
momentum_5,23.85524010658264,0.39890926236265667,PFE,5d
price_vs_vwap,23.2181499004364,0.3882557881969474,PFE,5d
returns,16.756521821022034,0.28020391869974,PFE,5d
MACD_cross,9.627920150756836,0.1609988626509431,PFE,5d
sma_cross_5_20,6.544459819793701,0.10943698858665295,PFE,5d
log_returns,3.958590030670166,0.06619586397267319,PFE,5d
ADX_strong_trend,3.952589988708496,0.06609553078372263,PFE,5d
BB_middle,3.5862600803375244,0.059969732306040566,PFE,5d
day_sin,1.8175499439239502,0.03039321776677164,PFE,5d
sma_cross_10_50,0.0,0.0,PFE,5d
RSI_overbought,0.0,0.0,PFE,5d
RSI_oversold,0.0,0.0,PFE,5d
volume_spike,0.0,0.0,PFE,5d
momentum_1,0.0,0.0,PFE,5d
volume_price_trend,0.0,0.0,PFE,5d
day_cos,0.0,0.0,PFE,5d
sentiment_compound,0.0,0.0,PFE,5d
sentiment_positive,0.0,0.0,PFE,5d
sentiment_negative,0.0,0.0,PFE,5d
news_volume,0.0,0.0,PFE,5d
sentiment_change_1d,0.0,0.0,PFE,5d
sentiment_trend,0.0,0.0,PFE,5d
sentiment_rsi,0.0,0.0,PFE,5d
sentiment_momentum,0.0,0.0,PFE,5d
AD,88.50379943847656,8.255053467498634,NIO,5d
volume_ma_20,71.70375061035156,6.688055189315484,NIO,5d
MACD,67.69622993469238,6.314259966290398,NIO,5d
BB_width,62.33239960670471,5.813957081792097,NIO,5d
EMA_5,60.379159927368164,5.6317717056832235,NIO,5d
month_cos,58.71310901641846,5.476373412765581,NIO,5d
ADX,51.28334045410156,4.783373370708606,NIO,5d
OBV_ema,50.89509963989258,4.747160815994633,NIO,5d
volume_ma_10,32.09811055660248,2.993901058842461,NIO,5d
ATR_pct,32.04907989501953,2.9893278005701376,NIO,5d
price_to_sma_5,30.273439407348633,2.823707711288342,NIO,5d
volume_ma_5,28.70541000366211,2.677452221149296,NIO,5d
CMF,26.722299575805664,2.4924806976918292,NIO,5d
EMA_10,25.94729995727539,2.420193820418207,NIO,5d
MFI,23.015910148620605,2.1467730208812603,NIO,5d
SMA_5,20.999950408935547,1.9587375292412275,NIO,5d
volume_volatility,20.444950103759766,1.9069707438289358,NIO,5d
price_to_sma_50,20.316439867019653,1.8949841524945377,NIO,5d
RSI_14,19.079910278320312,1.7796487891132968,NIO,5d
price_to_sma_20,18.977189540863037,1.7700676729882185,NIO,5d
volume_std_20,18.59708023071289,1.7346135715971847,NIO,5d
MACD_signal,18.017710208892822,1.6805737389805608,NIO,5d
obv_price_divergence,17.042479515075684,1.5896106213326835,NIO,5d
OBV,15.908599853515625,1.483849769354862,NIO,5d
EMA_50,14.694100379943848,1.3705692305057546,NIO,5d
BB_position,14.66025972366333,1.3674127962199574,NIO,5d
volatility_10,14.331600189208984,1.3367575921864872,NIO,5d
momentum_20,14.009099960327148,1.306676887746778,NIO,5d
price_to_sma_10,13.329139947891235,1.2432546810840974,NIO,5d
volatility_5,11.579740285873413,1.0800821637729046,NIO,5d
month_sin,11.464200019836426,1.0693053261700467,NIO,5d
AD_slope,11.138500213623047,1.0389261861590644,NIO,5d
BB_upper,10.659700393676758,0.994266881824532,NIO,5d
STOCH_K,9.944540023803711,0.9275614168773233,NIO,5d
mfi_rsi_divergence,8.611069679260254,0.8031840561157416,NIO,5d
price_vs_vwap,8.268839836120605,0.7712631027644072,NIO,5d
position_in_range_10,8.021069526672363,0.7481527146778963,NIO,5d
momentum_10,7.3294501304626465,0.6836429972296731,NIO,5d
SMA_10,7.032390117645264,0.6559351891533882,NIO,5d
ATR,5.793179988861084,0.5403498025882557,NIO,5d
returns,5.661630153656006,0.5280796974611481,NIO,5d
OBV_slope,5.121429920196533,0.477693365590016,NIO,5d
position_in_range_5,4.151860237121582,0.3872582698649641,NIO,5d
volatility_20,2.522599935531616,0.2352915634926842,NIO,5d
STOCH_D,2.1673200130462646,0.20215338440146766,NIO,5d
oc_spread,1.8566800355911255,0.17317892636345594,NIO,5d
SMA_50,0.06546170264482498,0.0061058379282595545,NIO,5d
log_returns,0.0,0.0,NIO,5d
SMA_20,0.0,0.0,NIO,5d
EMA_20,0.0,0.0,NIO,5d
sma_cross_5_20,0.0,0.0,NIO,5d
sma_cross_10_50,0.0,0.0,NIO,5d
volume_zscore,0.0,0.0,NIO,5d
volume_trend,0.0,0.0,NIO,5d
volume_spike,0.0,0.0,NIO,5d
volume_acceleration,0.0,0.0,NIO,5d
BB_lower,0.0,0.0,NIO,5d
BB_middle,0.0,0.0,NIO,5d
MACD_cross,0.0,0.0,NIO,5d
MACD_hist,0.0,0.0,NIO,5d
RSI_overbought,0.0,0.0,NIO,5d
RSI_oversold,0.0,0.0,NIO,5d
volume_ratio,0.0,0.0,NIO,5d
ADX_strong_trend,0.0,0.0,NIO,5d
volume_price_trend,0.0,0.0,NIO,5d
momentum_1,0.0,0.0,NIO,5d
trend_momentum,0.0,0.0,NIO,5d
rsi_volume,0.0,0.0,NIO,5d
hl_spread,0.0,0.0,NIO,5d
momentum_5,0.0,0.0,NIO,5d
VWAP_approx,0.0,0.0,NIO,5d
volume_momentum,0.0,0.0,NIO,5d
day_cos,0.0,0.0,NIO,5d
day_sin,0.0,0.0,NIO,5d
sentiment_compound,0.0,0.0,NIO,5d
